# narrate replay uk100fut 2026-08-10 00:00:00+00:00 -> 2026-08-14 10:00:00+00:00 stack 1h/15min/1min (narrative-only=True)
# convention: bars stamped by CLOSE time; store/TradingView open-time stamp = close - TF
# state @ window start: 1h: phase=RANGING trend=+1 age=0 atr=21.2 close=10896.4 | 15min: phase=RANGING trend=-1 age=17 atr=6.1 close=10896.1; active hypotheses: none
timestamp_close_iso,timestamp_open_iso,marker_type,price_level,direction,segment,outcome,gate_branch,strength_trajectory,variant,entry,stop,exit,location_ref,location_level,dist_pts,dist_signal_atr
2026-08-11T18:42:00+00:00,2026-08-11T18:41:00+00:00,EFFORTLESS_DECLINE_3min_OBSERVATIONAL,10819.6,,post_close,SIGNATURE_MOMENT,,,narrate,,,,,,,
2026-08-11T18:48:00+00:00,2026-08-11T18:47:00+00:00,VALIDATED_DECLINE_1min_OBSERVATIONAL,10820.8,,post_close,SIGNATURE_MOMENT,,,narrate,,,,signal_swing_level,10826.6,-5.8,-0.7
2026-08-11T19:03:00+00:00,2026-08-11T19:02:00+00:00,TEST_3min_OBSERVATIONAL,10827.6,,post_close,SIGNATURE_MOMENT,,,narrate,,,,,,,
2026-08-11T19:09:00+00:00,2026-08-11T19:08:00+00:00,APATHY_1min_OBSERVATIONAL,10828.6,,post_close,SIGNATURE_MOMENT,,,narrate,,,,signal_swing_level,10826.6,2.0,0.26
2026-08-11T19:19:00+00:00,2026-08-11T19:18:00+00:00,EFFORTLESS_ADVANCE_1min_OBSERVATIONAL,10829.1,,post_close,SIGNATURE_MOMENT,,,narrate,,,,prior_session_low,10831.1,-2.0,-0.27
2026-08-11T19:41:00+00:00,2026-08-11T19:40:00+00:00,EFFORTLESS_ADVANCE_1min_OBSERVATIONAL,10832.6,,post_close,SIGNATURE_MOMENT,,,narrate,,,,prior_session_low,10831.1,1.5,0.21
2026-08-11T19:46:00+00:00,2026-08-11T19:45:00+00:00,EFFORTLESS_DECLINE_1min_OBSERVATIONAL,10831.6,,post_close,SIGNATURE_MOMENT,,,narrate,,,,prior_session_low,10831.1,0.5,0.07
2026-08-11T19:52:00+00:00,2026-08-11T19:51:00+00:00,EFFORTLESS_DECLINE_1min_OBSERVATIONAL,10828.6,,post_close,SIGNATURE_MOMENT,,,narrate,,,,signal_swing_level,10826.6,2.0,0.29
2026-08-11T20:31:00+00:00,2026-08-11T20:30:00+00:00,APATHY_1min_OBSERVATIONAL,10834.7,,overnight_asia,SIGNATURE_MOMENT,,,narrate,,,,session_low,10834.5,0.2,0.03
2026-08-11T20:34:00+00:00,2026-08-11T20:33:00+00:00,APATHY_1min_OBSERVATIONAL,10834.5,,overnight_asia,SIGNATURE_MOMENT,,,narrate,,,,session_low,10834.5,0.0,0.0
2026-08-11T20:37:00+00:00,2026-08-11T20:36:00+00:00,APATHY_1min_OBSERVATIONAL,10834.2,,overnight_asia,SIGNATURE_MOMENT,,,narrate,,,,session_low,10834.2,0.0,0.0
2026-08-11T20:44:00+00:00,2026-08-11T20:43:00+00:00,APATHY_1min_OBSERVATIONAL,10834.0,,overnight_asia,SIGNATURE_MOMENT,,,narrate,,,,session_low,10833.8,0.2,0.03
2026-08-11T22:23:00+00:00,2026-08-11T22:22:00+00:00,APATHY_1min_OBSERVATIONAL,10833.3,,overnight_asia,SIGNATURE_MOMENT,,,narrate,,,,signal_swing_level,10831.1,2.2,0.34
2026-08-11T22:32:00+00:00,2026-08-11T22:31:00+00:00,EFFORTLESS_DECLINE_1min_OBSERVATIONAL,10830.7,,overnight_asia,SIGNATURE_MOMENT,,,narrate,,,,session_low,10829.6,1.1,0.18
2026-08-11T22:48:00+00:00,2026-08-11T22:47:00+00:00,EFFORTLESS_ADVANCE_3min_OBSERVATIONAL,10830.6,,overnight_asia,SIGNATURE_MOMENT,,,narrate,,,,,,,
2026-08-11T23:25:00+00:00,2026-08-11T23:24:00+00:00,APATHY_1min_OBSERVATIONAL,10830.8,,overnight_asia,SIGNATURE_MOMENT,,,narrate,,,,session_low,10828.6,2.2,0.43
2026-08-11T23:27:00+00:00,2026-08-11T23:26:00+00:00,APATHY_1min_OBSERVATIONAL,10831.1,,overnight_asia,SIGNATURE_MOMENT,,,narrate,,,,session_low,10828.6,2.5,0.48
2026-08-11T23:48:00+00:00,2026-08-11T23:47:00+00:00,APATHY_1min_OBSERVATIONAL,10830.5,,overnight_asia,SIGNATURE_MOMENT,,,narrate,,,,session_low,10828.6,1.9,0.44
2026-08-11T23:51:00+00:00,2026-08-11T23:50:00+00:00,EFFORTLESS_ADVANCE_1min_OBSERVATIONAL,10833.0,,overnight_asia,SIGNATURE_MOMENT,,,narrate,,,,session_high,10835.5,-2.5,-0.57
2026-08-12T00:04:00+00:00,2026-08-12T00:03:00+00:00,ABSORPTION_1min_OBSERVATIONAL,10823.8,,overnight_asia,SIGNATURE_MOMENT,,,narrate,,,,signal_swing_level,10825.0,-1.2,-0.3
2026-08-12T00:05:00+00:00,2026-08-12T00:04:00+00:00,ABSORPTION_5min_OBSERVATIONAL,10824.5,,overnight_asia,SIGNATURE_MOMENT,,,narrate,,,,,,,
2026-08-12T00:06:00+00:00,2026-08-12T00:05:00+00:00,ABSORPTION_3min_OBSERVATIONAL,10824.9,,overnight_asia,SIGNATURE_MOMENT,,,narrate,,,,,,,
2026-08-12T00:14:00+00:00,2026-08-12T00:13:00+00:00,ABSORPTION_1min_OBSERVATIONAL,10827.5,,overnight_asia,SIGNATURE_MOMENT,,,narrate,,,,signal_swing_level,10828.6,-1.1,-0.27
2026-08-12T00:50:00+00:00,2026-08-12T00:49:00+00:00,EFFORTLESS_DECLINE_1min_OBSERVATIONAL,10830.8,,overnight_asia,SIGNATURE_MOMENT,,,narrate,,,,signal_swing_level,10828.6,2.2,0.54
2026-08-12T00:51:00+00:00,2026-08-12T00:50:00+00:00,EFFORTLESS_DECLINE_3min_OBSERVATIONAL,10829.8,,overnight_asia,SIGNATURE_MOMENT,,,narrate,,,,,,,
2026-08-12T01:29:00+00:00,2026-08-12T01:28:00+00:00,EFFORTLESS_DECLINE_1min_OBSERVATIONAL,10829.0,,overnight_asia,SIGNATURE_MOMENT,,,narrate,,,,signal_swing_level,10828.6,0.4,0.1
2026-08-12T01:45:00+00:00,2026-08-12T01:44:00+00:00,APATHY_5min_OBSERVATIONAL,10827.3,,overnight_asia,SIGNATURE_MOMENT,,,narrate,,,,,,,
2026-08-12T01:52:00+00:00,2026-08-12T01:51:00+00:00,EFFORTLESS_DECLINE_1min_OBSERVATIONAL,10823.8,,overnight_asia,SIGNATURE_MOMENT,,,narrate,,,,signal_swing_level,10825.0,-1.2,-0.3
2026-08-12T01:54:00+00:00,2026-08-12T01:53:00+00:00,EFFORTLESS_DECLINE_3min_OBSERVATIONAL,10823.6,,overnight_asia,SIGNATURE_MOMENT,,,narrate,,,,,,,
