time,open,high,low,close,volume,n_bars,cash_frac,spread,vol_ok,lwall,ltime,ldate,in_cash,extreme
2025-02-06 08:00:00+00:00,21684.7,21805.7,21684.7,21757.2,15351,4,1.0,0.9000000000014552,True,2025-02-06 08:00:00,8.0,2025-02-06,True,False
2025-02-06 12:00:00+00:00,21755.2,21889.0,21743.2,21841.0,15509,4,1.0,0.9000000000014552,True,2025-02-06 12:00:00,12.0,2025-02-06,True,False
2025-02-06 16:00:00+00:00,21840.0,21924.5,21830.5,21873.0,11128,4,0.25,2.0,True,2025-02-06 16:00:00,16.0,2025-02-06,True,False
2025-02-06 20:00:00+00:00,21872.5,21913.5,21838.9,21902.9,6117,3,0.0,4.666666666666667,True,2025-02-06 20:00:00,20.0,2025-02-06,False,False
2025-02-07 00:00:00+00:00,21902.4,21908.3,21884.7,21894.8,1376,4,0.0,6.0,True,2025-02-07 00:00:00,0.0,2025-02-07,False,False
2025-02-07 04:00:00+00:00,21895.3,21937.8,21874.8,21918.8,2254,4,0.0,5.0,True,2025-02-07 04:00:00,4.0,2025-02-07,False,False
2025-02-07 08:00:00+00:00,21918.8,21948.3,21894.8,21923.3,13087,4,1.0,0.8999999999978172,True,2025-02-07 08:00:00,8.0,2025-02-07,True,False
2025-02-07 12:00:00+00:00,21923.8,21929.3,21765.8,21824.8,21871,4,1.0,0.8999999999978172,True,2025-02-07 12:00:00,12.0,2025-02-07,True,False
2025-02-07 16:00:00+00:00,21825.3,21839.3,21733.3,21745.8,20279,4,0.25,2.0,True,2025-02-07 16:00:00,16.0,2025-02-07,True,False
2025-02-07 20:00:00+00:00,21744.8,21747.8,21727.3,21742.3,2707,1,0.0,2.0,True,2025-02-07 20:00:00,20.0,2025-02-07,False,False
2025-02-09 23:00:00+00:00,21710.2,21794.1,21699.7,21785.9,2403,1,0.0,6.0,True,2025-02-09 23:00:00,23.0,2025-02-09,False,False
2025-02-10 00:00:00+00:00,21785.5,21801.0,21764.6,21789.1,2637,4,0.0,6.0,True,2025-02-10 00:00:00,0.0,2025-02-10,False,False
2025-02-10 04:00:00+00:00,21789.6,21826.6,21776.0,21816.1,2603,4,0.0,5.0,True,2025-02-10 04:00:00,4.0,2025-02-10,False,False
2025-02-10 08:00:00+00:00,21816.1,21874.1,21784.7,21835.7,12296,4,1.0,0.9000000000014552,True,2025-02-10 08:00:00,8.0,2025-02-10,True,False
2025-02-10 12:00:00+00:00,21836.2,21928.8,21829.2,21914.8,11913,4,1.0,0.8999999999978172,True,2025-02-10 12:00:00,12.0,2025-02-10,True,False
2025-02-10 16:00:00+00:00,21914.3,21946.3,21906.8,21938.3,9325,4,0.25,2.0,True,2025-02-10 16:00:00,16.0,2025-02-10,True,False
2025-02-10 20:00:00+00:00,21937.8,21947.8,21898.3,21925.0,3401,3,0.0,4.666666666666667,True,2025-02-10 20:00:00,20.0,2025-02-10,False,False
2025-02-11 00:00:00+00:00,21925.9,21941.5,21899.0,21919.0,1639,4,0.0,6.0,True,2025-02-11 00:00:00,0.0,2025-02-11,False,False
2025-02-11 04:00:00+00:00,21918.5,21935.5,21897.0,21902.0,2298,4,0.0,5.0,True,2025-02-11 04:00:00,4.0,2025-02-11,False,False
2025-02-11 08:00:00+00:00,21902.0,21980.5,21882.0,21945.0,12471,4,1.0,0.9000000000014552,True,2025-02-11 08:00:00,8.0,2025-02-11,True,False
2025-02-11 12:00:00+00:00,21943.5,22023.8,21899.5,22020.3,14102,4,1.0,0.9000000000005457,True,2025-02-11 12:00:00,12.0,2025-02-11,True,False
2025-02-11 16:00:00+00:00,22019.8,22115.3,22017.8,22093.8,11243,4,0.25,2.0,True,2025-02-11 16:00:00,16.0,2025-02-11,True,False
2025-02-11 20:00:00+00:00,22093.3,22112.9,22080.7,22103.2,3894,3,0.0,4.666666666666667,True,2025-02-11 20:00:00,20.0,2025-02-11,False,False
2025-02-12 00:00:00+00:00,22102.3,22108.8,22074.4,22105.9,1841,4,0.0,6.0,True,2025-02-12 00:00:00,0.0,2025-02-12,False,False
2025-02-12 04:00:00+00:00,22105.4,22114.4,22081.9,22093.4,2098,4,0.0,5.0,True,2025-02-12 04:00:00,4.0,2025-02-12,False,False
2025-02-12 08:00:00+00:00,22093.4,22130.4,22067.9,22095.4,13498,4,1.0,0.9000000000014552,True,2025-02-12 08:00:00,8.0,2025-02-12,True,False
2025-02-12 12:00:00+00:00,22096.4,22203.6,21962.6,22173.1,25034,4,1.0,0.8999999999978172,True,2025-02-12 12:00:00,12.0,2025-02-12,True,False
2025-02-12 16:00:00+00:00,22172.6,22313.1,22132.1,22305.6,16148,4,0.25,2.0,True,2025-02-12 16:00:00,16.0,2025-02-12,True,False
2025-02-12 20:00:00+00:00,22306.1,22349.2,22286.8,22342.3,4731,3,0.0,4.666666666666667,True,2025-02-12 20:00:00,20.0,2025-02-12,False,False
2025-02-13 00:00:00+00:00,22341.8,22378.2,22319.2,22372.2,1545,4,0.0,6.0,True,2025-02-13 00:00:00,0.0,2025-02-13,False,False
2025-02-13 04:00:00+00:00,22371.7,22472.7,22352.7,22449.2,3774,4,0.0,5.0,True,2025-02-13 04:00:00,4.0,2025-02-13,False,False
2025-02-13 08:00:00+00:00,22449.7,22571.7,22307.7,22506.7,21472,4,1.0,0.9000000000014552,True,2025-02-13 08:00:00,8.0,2025-02-13,True,False
2025-02-13 12:00:00+00:00,22507.2,22580.7,22456.2,22566.2,26490,4,1.0,0.9000000000014552,True,2025-02-13 12:00:00,12.0,2025-02-13,True,False
2025-02-13 16:00:00+00:00,22566.7,22628.7,22427.7,22495.7,13843,4,0.25,2.0,True,2025-02-13 16:00:00,16.0,2025-02-13,True,False
2025-02-13 20:00:00+00:00,22493.7,22508.1,22472.7,22496.9,2768,3,0.0,4.666666666666667,True,2025-02-13 20:00:00,20.0,2025-02-13,False,False
2025-02-14 00:00:00+00:00,22497.8,22515.7,22487.7,22497.7,1468,4,0.0,6.0,True,2025-02-14 00:00:00,0.0,2025-02-14,False,False
2025-02-14 04:00:00+00:00,22496.6,22537.7,22471.2,22529.7,2466,4,0.0,5.0,True,2025-02-14 04:00:00,4.0,2025-02-14,False,False
2025-02-14 08:00:00+00:00,22529.7,22597.5,22480.7,22563.5,14022,4,1.0,0.9000000000014552,True,2025-02-14 08:00:00,8.0,2025-02-14,True,False
2025-02-14 12:00:00+00:00,22563.0,22573.5,22472.5,22490.0,13513,4,1.0,0.9000000000014552,True,2025-02-14 12:00:00,12.0,2025-02-14,True,False
2025-02-14 16:00:00+00:00,22490.5,22515.5,22461.0,22497.5,7094,4,0.25,2.0,True,2025-02-14 16:00:00,16.0,2025-02-14,True,False
2025-02-14 20:00:00+00:00,22498.0,22512.0,22493.5,22500.0,1066,1,0.0,2.0,True,2025-02-14 20:00:00,20.0,2025-02-14,False,False
2025-02-16 23:00:00+00:00,22514.2,22523.5,22498.6,22511.2,758,1,0.0,6.0,True,2025-02-16 23:00:00,23.0,2025-02-16,False,False
2025-02-17 00:00:00+00:00,22509.8,22545.2,22505.2,22525.7,3815,4,0.0,6.0,True,2025-02-17 00:00:00,0.0,2025-02-17,False,False
2025-02-17 04:00:00+00:00,22525.2,22544.2,22493.2,22537.7,3588,4,0.0,5.0,True,2025-02-17 04:00:00,4.0,2025-02-17,False,False
2025-02-17 08:00:00+00:00,22538.2,22719.2,22538.2,22699.7,12816,4,1.0,0.9000000000014552,True,2025-02-17 08:00:00,8.0,2025-02-17,True,False
2025-02-17 12:00:00+00:00,22700.2,22786.0,22688.7,22784.0,8293,4,1.0,0.9000000000014552,True,2025-02-17 12:00:00,12.0,2025-02-17,True,False
2025-02-17 16:00:00+00:00,22783.0,22844.0,22780.0,22839.0,3926,4,0.25,2.0,True,2025-02-17 16:00:00,16.0,2025-02-17,True,False
2025-02-17 20:00:00+00:00,22839.5,22881.0,22811.6,22830.8,1757,2,0.0,4.0,True,2025-02-17 20:00:00,20.0,2025-02-17,False,False
2025-02-18 00:00:00+00:00,22830.3,22872.8,22818.3,22857.8,1847,4,0.0,6.0,True,2025-02-18 00:00:00,0.0,2025-02-18,False,False
2025-02-18 04:00:00+00:00,22858.3,22882.3,22809.8,22852.3,3332,4,0.0,5.0,True,2025-02-18 04:00:00,4.0,2025-02-18,False,False
2025-02-18 08:00:00+00:00,22850.8,22863.3,22710.3,22781.3,13808,4,1.0,0.8999999999978172,True,2025-02-18 08:00:00,8.0,2025-02-18,True,False
2025-02-18 12:00:00+00:00,22785.3,22879.3,22771.3,22877.8,18166,4,1.0,0.8999999999978172,True,2025-02-18 12:00:00,12.0,2025-02-18,True,False
2025-02-18 16:00:00+00:00,22876.8,22880.8,22838.3,22852.3,10902,4,0.25,2.0,True,2025-02-18 16:00:00,16.0,2025-02-18,True,False
